ticker,date,price,target,stop loss
GNFC,2022-02-08,515.5499877929688,954.9999847412109,434.04998779296875
BOMDYEING,2022-02-08,125.05000305175781,218.85000610351562,102.8499984741211
HSCL,2022-02-08,66.80000305175781,108.70000076293945,52.95000457763672
GMDCLTD,2022-02-08,134.0500030517578,246.84999656677246,102.85000610351562
DOLLAR,2022-02-08,635.8499755859375,865.75,596.9999389648438
NBVENTURES,2022-02-08,136.3000030517578,244.0,124.85000610351562
RELINFRA,2022-02-08,133.4499969482422,258.2499942779541,101.55000305175781
RPOWER,2022-02-08,18.5,36.0,14.649999618530273
TINPLATE,2022-02-08,379.3999938964844,493.9499816894531,348.79998779296875
BANKBARODA,2022-02-09,117.94999694824219,200.25,102.04999542236328
TATAPOWER,2022-02-09,234.85000610351562,336.1499938964844,209.55001831054688
MARUTI,2022-02-09,8599.4501953125,9977.4501953125,8152.4501953125
GNFC,2022-02-09,538.3499755859375,986.6999969482422,447.949951171875
SIS,2022-02-09,548.9500122070312,786.8500061035156,484.6500244140625
SWANENERGY,2022-02-09,166.85000610351562,220.3000030517578,155.35000610351562
GMDCLTD,2022-02-09,132.35000610351562,245.14999961853027,101.15000915527344
OMAXE,2022-02-09,99.6500015258789,143.0999984741211,85.4000015258789
RELINFRA,2022-02-09,134.4499969482422,269.6000003814697,92.19999694824219
RPOWER,2022-02-09,17.600000381469727,35.85000038146973,13.0
SSWL,2022-02-09,794.9000244140625,941.9500122070312,749.75
TEXRAIL,2022-02-09,41.79999923706055,78.20000076293945,30.89999771118164
ONGC,2022-02-10,163.9499969482422,288.84999084472656,152.15000915527344
MARUTI,2022-02-10,8949.4501953125,13938.14990234375,8310.650390625
FEDERALBNK,2022-02-10,102.1500015258789,126.55000305175781,96.1500015258789
INGERRAND,2022-02-10,1495.25,1852.449951171875,1390.4500732421875
JAGRAN,2022-02-10,79.55000305175781,128.1500015258789,65.85000610351562
NBVENTURES,2022-02-10,141.25,251.60000610351562,127.14999389648438
PVR,2022-02-10,1647.800048828125,2086.75,1554.800048828125
RELINFRA,2022-02-10,147.85000610351562,287.050012588501,101.55000305175781
RPOWER,2022-02-10,17.0,35.25,12.399999618530273
SIS,2022-02-10,542.8499755859375,780.7499694824219,478.54998779296875
TV18BRDCST,2022-02-10,69.44999694824219,127.54999732971191,55.54999542236328
ONGC,2022-02-11,169.10000610351562,294.0,157.30001831054688
TATAPOWER,2022-02-11,241.3000030517578,342.59999084472656,216.00001525878906
FEDERALBNK,2022-02-11,104.44999694824219,130.8499984741211,96.44999694824219
CONTI,2022-02-11,12.600000381469727,20.000000953674316,11.25
BOMDYEING,2022-02-11,124.0,217.8000030517578,101.79999542236328
GMDCLTD,2022-02-11,139.89999389648438,253.79999351501465,107.59999084472656
JAGRAN,2022-02-11,77.0999984741211,127.0,62.099998474121094
NBVENTURES,2022-02-11,139.0500030517578,251.0500030517578,123.30000305175781
SWANENERGY,2022-02-11,174.4499969482422,236.0,154.84999084472656
JSWENERGY,2022-02-13,341.29998779296875,387.3499755859375,327.04998779296875
INDUSINDBK,2022-02-13,982.4000244140625,1093.4000244140625,946.9500122070312
JINDALSTEL,2022-02-13,436.3999938964844,495.1999816894531,425.3999938964844
NMDC,2022-02-13,158.14999389648438,180.84999084472656,153.85000610351562
CONTI,2022-02-13,13.100000381469727,21.100000381469727,11.15000057220459
PASHUPATI,2022-02-13,96.0,129.79999923706055,84.9000015258789
REDINGTON,2022-02-13,170.6999969482422,190.25,164.54998779296875
FEDERALBNK,2022-02-14,102.94999694824219,130.3499984741211,93.94999694824219
OIL,2022-02-14,229.1999969482422,301.1999969482422,209.14999389648438
BANDHANBNK,2022-02-14,317.8500061035156,419.00001525878906,300.54998779296875
CONTI,2022-02-14,13.100000381469727,21.100000381469727,11.15000057220459
PASHUPATI,2022-02-14,96.0,129.79999923706055,84.9000015258789
BHARATRAS,2022-02-14,12634.2998046875,16694.7998046875,11403.2998046875
HCC,2022-02-14,19.0,34.75000047683716,14.5
ONGC,2022-02-15,166.1999969482422,292.5500030517578,152.9499969482422
MARUTI,2022-02-15,8366.400390625,13415.30029296875,7641.400390625
OIL,2022-02-15,225.75,297.75,205.6999969482422
BANDHANBNK,2022-02-15,310.6000061035156,411.75001525878906,286.25
HCC,2022-02-15,17.899999618530273,34.34999895095825,12.700000762939453
ONGC,2022-02-16,164.14999389648438,290.5,144.19998168945312
CANBK,2022-02-16,247.9499969482422,447.09998321533203,207.35000610351562
OIL,2022-02-16,224.6999969482422,296.6999969482422,204.64999389648438
BANDHANBNK,2022-02-16,326.3500061035156,427.50001525878906,302.0
JALAN,2022-02-16,17.25,32.5,13.399999618530273
GMDCLTD,2022-02-16,138.35000610351562,252.2500057220459,106.05000305175781
HCC,2022-02-16,18.100000381469727,34.549999713897705,12.900001525878906
RPOWER,2022-02-16,14.550000190734863,32.80000019073486,9.75
OIL,2022-02-17,231.0500030517578,303.0500030517578,211.0
BANDHANBNK,2022-02-17,323.0,425.1999969482422,297.6000061035156
CONTI,2022-02-17,12.5,21.050000190734863,10.0
HCC,2022-02-17,18.299999237060547,34.749998569488525,13.100000381469727
RPOWER,2022-02-17,14.800000190734863,33.05000019073486,9.90000057220459
ONGC,2022-02-18,171.75,298.1000061035156,151.79998779296875
JALAN,2022-02-18,17.600000381469727,32.85000038146973,13.75
SOFTTECH,2022-02-18,131.0,171.0,120.0
CUMMINSIND,2022-02-19,974.7999877929688,1079.0499877929688,943.0
SUNDRMFAST,2022-02-19,861.5999755859375,944.3499755859375,847.5499877929688
EVEREADY,2022-02-19,359.70001220703125,458.9000244140625,329.8500061035156
SHANKARA,2022-02-19,706.5999755859375,971.4499816894531,656.1499633789062
CUMMINSIND,2022-02-20,974.7999877929688,1079.0499877929688,943.0
SUNDRMFAST,2022-02-20,861.5999755859375,944.3499755859375,847.5499877929688
EVEREADY,2022-02-20,359.70001220703125,458.9000244140625,329.8500061035156
SHANKARA,2022-02-20,706.5999755859375,971.4499816894531,656.1499633789062
CANBK,2022-02-22,232.9499969482422,432.09998321533203,192.3000030517578
PVR,2022-02-22,1562.0,2019.3499755859375,1412.5499267578125
SIS,2022-02-22,497.95001220703125,735.8500061035156,428.1000061035156
ONGC,2022-02-23,163.23074340820312,289.58074951171875,143.28073120117188
CANBK,2022-02-23,230.4499969482422,429.59998321533203,178.65000915527344
BANKBARODA,2022-02-23,104.8499984741211,187.6500015258789,85.0999984741211
MPTODAY,2022-02-23,41.599998474121094,55.75,37.94999694824219
BANKBARODA,2022-02-24,107.75,190.5500030517578,88.0
ONGC,2022-02-25,159.07452392578125,285.4245300292969,139.12451171875
MARUTI,2022-02-25,8698.849609375,13747.74951171875,7973.849609375
CANBK,2022-02-25,229.14999389648438,428.2999801635742,177.35000610351562
BANKBARODA,2022-02-25,107.75,190.5500030517578,88.0
SOFTTECH,2022-02-25,131.0,171.0,120.0
MARUTI,2022-02-28,8356.099609375,13404.99951171875,7461.099609375
BANKBARODA,2022-02-28,106.80000305175781,189.60000610351562,87.05000305175781
SIYSIL,2022-02-28,454.0433349609375,892.143310546875,332.443359375
MARUTI,2022-03-02,8314.150390625,13363.05029296875,7378.25048828125
GOLDSTAR,2022-03-02,25.25,29.0,25.25
JALAN,2022-03-02,13.699999809265137,28.949999809265137,9.399999618530273
NBVENTURES,2022-03-02,125.9000015258789,237.9000015258789,94.9000015258789
SIYSIL,2022-03-02,457.67169189453125,895.7716674804688,336.07171630859375
POWERGRID,2022-03-03,210.89999389648438,234.14999389648438,203.9499969482422
ESCORTS,2022-03-03,1868.550048828125,2000.9500732421875,1838.75
JSWENERGY,2022-03-03,339.1499938964844,419.6499938964844,321.1499938964844
OIL,2022-03-03,244.5,321.3999938964844,220.9499969482422
SCHAEFFLER,2022-03-03,1843.8499755859375,2132.7999267578125,1752.0999755859375
TRENT,2022-03-03,1105.0999755859375,1242.7999267578125,1067.4500732421875
APOLLOHOSP,2022-03-03,4861.25,5615.2001953125,4737.5
JINDALSTEL,2022-03-03,444.1499938964844,556.3999938964844,412.6499938964844
MARICO,2022-03-03,512.5499877929688,551.25,501.0999755859375
TITAN,2022-03-03,2592.64990234375,2937.449951171875,2512.199951171875
GOLDSTAR,2022-03-03,25.25,29.0,25.25
AMBER,2022-03-03,3476.949951171875,3936.949951171875,3328.0
ASTEC,2022-03-03,1550.3499755859375,1845.199951171875,1494.949951171875
CENTURYPLY,2022-03-03,594.9500122070312,627.7500610351562,587.3499755859375
DEEPAKFERT,2022-03-03,594.2999877929688,681.9499816894531,566.0
EVEREADY,2022-03-03,349.29998779296875,462.8999938964844,315.8999938964844
JSLHISAR,2022-03-03,366.1499938964844,436.6499938964844,345.79998779296875
JSL,2022-03-03,195.0,219.5,189.89999389648438
NH,2022-03-03,671.75,757.0499877929688,652.5499877929688
VTL,2022-03-03,2644.300048828125,2988.300048828125,2531.400146484375
POWERGRID,2022-03-04,210.89999389648438,234.14999389648438,203.9499969482422
ESCORTS,2022-03-04,1868.550048828125,2000.9500732421875,1838.75
HINDCOPPER,2022-03-04,119.9000015258789,138.25,113.85000610351562
JSWENERGY,2022-03-04,339.1499938964844,419.6499938964844,321.1499938964844
OBEROIRLTY,2022-03-04,891.1500244140625,950.800048828125,878.0
OIL,2022-03-04,244.5,321.3999938964844,220.9499969482422
JINDALSTEL,2022-03-04,444.1499938964844,556.3999938964844,412.6499938964844
TITAN,2022-03-04,2592.64990234375,2937.449951171875,2512.199951171875
GOLDSTAR,2022-03-04,25.25,29.0,25.25
AMBER,2022-03-04,3476.949951171875,3936.949951171875,3328.0
ANGELONE,2022-03-04,1334.6500244140625,1508.050048828125,1298.75
APCOTEXIND,2022-03-04,340.1000061035156,378.70001220703125,330.8999938964844
CENTURYPLY,2022-03-04,594.9500122070312,627.7500610351562,587.3499755859375
DEEPAKFERT,2022-03-04,594.2999877929688,681.9499816894531,566.0
EVEREADY,2022-03-04,349.29998779296875,462.8999938964844,315.8999938964844
EXCELINDUS,2022-03-04,1321.300048828125,1792.3001098632812,1259.0999755859375
GMDCLTD,2022-03-04,137.25,166.0500030517578,128.75
LEMONTREE,2022-03-04,49.5,54.400001525878906,47.89999771118164
MMTC,2022-03-04,45.95000076293945,51.85000228881836,44.29999923706055
MAHLIFE,2022-03-04,290.20001220703125,340.6999969482422,279.10003662109375
SUNTECK,2022-03-04,479.95001220703125,550.7000122070312,467.95001220703125
VTL,2022-03-04,2644.300048828125,2988.300048828125,2531.400146484375
ATGL,2022-03-05,1805.199951171875,2132.89990234375,1700.199951171875
BEL,2022-03-05,214.89999389648438,252.64999389648438,202.6999969482422
GOLDSTAR,2022-03-05,25.25,29.0,25.25
EXCELINDUS,2022-03-05,1536.5,2755.0,1425.800048828125
GMDCLTD,2022-03-05,161.85000610351562,301.7000026702881,143.15000915527344
LEMONTREE,2022-03-05,52.45000076293945,65.30000305175781,49.04999923706055
PRAKASH,2022-03-05,64.75,79.24999618530273,61.400001525878906
ATGL,2022-03-06,1805.199951171875,2132.89990234375,1700.199951171875
BEL,2022-03-06,214.89999389648438,252.64999389648438,202.6999969482422
GOLDSTAR,2022-03-06,25.25,29.0,25.25
EXCELINDUS,2022-03-06,1536.5,2755.0,1425.800048828125
GMDCLTD,2022-03-06,161.85000610351562,301.7000026702881,143.15000915527344
LEMONTREE,2022-03-06,52.45000076293945,65.30000305175781,49.04999923706055
PRAKASH,2022-03-06,64.75,79.24999618530273,61.400001525878906
GOLDSTAR,2022-03-07,25.25,29.0,25.25
EXCELINDUS,2022-03-07,1536.5,2755.0,1240.0999755859375
GMDCLTD,2022-03-07,161.85000610351562,301.7000026702881,123.90000915527344
NH,2022-03-07,673.9500122070312,759.3500366210938,654.5999755859375
GOLDSTAR,2022-03-08,25.25,29.0,25.25
EXCELINDUS,2022-03-08,1536.5,2755.0,1240.0999755859375
GMDCLTD,2022-03-08,161.85000610351562,301.7000026702881,123.90000915527344
PVR,2022-03-08,1565.550048828125,2053.5,1408.550048828125
ONGC,2022-03-09,179.10000610351562,324.0500030517578,144.8000030517578
GOLDSTAR,2022-03-09,25.25,29.0,25.25
SUMICHEM,2022-03-12,402.6499938964844,449.3500061035156,389.8999938964844
THERMAX,2022-03-12,1904.0,2073.1500244140625,1864.199951171875
ITC,2022-03-12,236.35000610351562,261.00001525878906,229.39999389648438
JINDALSTEL,2022-03-12,479.25,540.1000061035156,462.6499938964844
GOLDSTAR,2022-03-12,25.25,29.0,25.25
MPTODAY,2022-03-12,42.75,58.0,41.0
AMBER,2022-03-12,3573.199951171875,3870.199951171875,3476.699951171875
BASF,2022-03-12,2897.25,3237.25,2818.39990234375
BSE,2022-03-12,2691.25,3638.199951171875,2481.89990234375
BAJAJHIND,2022-03-12,16.299999237060547,19.29999828338623,15.399999618530273
CHAMBLFERT,2022-03-12,423.0,480.70001220703125,406.75
GREENPANEL,2022-03-12,506.1499938964844,588.6000061035156,491.6499938964844
INFIBEAM,2022-03-12,44.75,69.20000076293945,42.04999923706055
MAHSEAMLES,2022-03-12,540.5499877929688,596.3999938964844,525.6499633789062
MASTEK,2022-03-12,2929.85009765625,3308.800048828125,2821.500244140625
NEOGEN,2022-03-12,1711.5,1938.5,1655.5999755859375
RELINFRA,2022-03-12,122.5,148.0,115.0
RPOWER,2022-03-12,14.199999809265137,16.0,13.649999618530273
ECLERX,2022-03-12,2509.449951171875,2938.249755859375,2379.60009765625
SUMICHEM,2022-03-13,402.6499938964844,449.3500061035156,389.8999938964844
THERMAX,2022-03-13,1904.0,2073.1500244140625,1864.199951171875
ITC,2022-03-13,236.35000610351562,261.00001525878906,229.39999389648438
JINDALSTEL,2022-03-13,479.25,540.1000061035156,462.6499938964844
GOLDSTAR,2022-03-13,25.25,29.0,25.25
MPTODAY,2022-03-13,42.75,58.0,41.0
AMBER,2022-03-13,3573.199951171875,3870.199951171875,3476.699951171875
BASF,2022-03-13,2897.25,3237.25,2818.39990234375
BSE,2022-03-13,2691.25,3638.199951171875,2481.89990234375
BAJAJHIND,2022-03-13,16.299999237060547,19.29999828338623,15.399999618530273
CHAMBLFERT,2022-03-13,423.0,480.70001220703125,406.75
GREENPANEL,2022-03-13,506.1499938964844,588.6000061035156,491.6499938964844
MAHSEAMLES,2022-03-13,540.5499877929688,596.3999938964844,525.6499633789062
MASTEK,2022-03-13,2929.85009765625,3308.800048828125,2821.500244140625
NEOGEN,2022-03-13,1711.5,1938.5,1655.5999755859375
RELINFRA,2022-03-13,122.5,148.0,115.0
RPOWER,2022-03-13,14.199999809265137,16.0,13.649999618530273
ECLERX,2022-03-13,2509.449951171875,2938.249755859375,2379.60009765625
GOLDSTAR,2022-03-14,25.25,29.0,25.25
MPTODAY,2022-03-14,42.75,58.0,41.0
GOLDSTAR,2022-03-15,25.25,29.0,25.25
HCG,2022-03-15,271.29998779296875,494.8999824523926,209.9499969482422
GOLDSTAR,2022-03-16,25.25,29.0,25.25
EXCELINDUS,2022-03-16,1542.25,2861.75,1144.8499755859375
GOLDSTAR,2022-03-17,25.25,29.0,25.25
EXCELINDUS,2022-03-17,1694.5,3015.449951171875,1295.6500244140625
IOC,2022-03-18,121.3499984741211,133.0500030517578,118.54999542236328
NTPC,2022-03-18,132.89999389648438,140.29999542236328,130.49998474121094
RELIANCE,2022-03-18,2481.699951171875,2799.099853515625,2399.400146484375
BATAINDIA,2022-03-18,1941.4000244140625,2259.4000244140625,1888.3499755859375
COLPAL,2022-03-18,1533.75,1686.75,1512.75
CUMMINSIND,2022-03-18,1023.2999877929688,1156.3499145507812,993.2500610351562
SIEMENS,2022-03-18,2380.949951171875,2637.050048828125,2304.0498046875
MCDOWELL-N,2022-03-18,919.5499877929688,1076.3499755859375,883.2999877929688
ABFRL,2022-03-18,285.25,322.95001220703125,276.1999816894531
ATUL,2022-03-18,9738.900390625,11572.150390625,9289.400390625
HAL,2022-03-18,1445.800048828125,1635.25,1386.800048828125
INDIANB,2022-03-18,156.5500030517578,182.0500030517578,152.5500030517578
OBEROIRLTY,2022-03-18,912.9000244140625,1066.800048828125,883.7999877929688
PAGEIND,2022-03-18,42674.1015625,46760.30078125,41624.75390625
PRESTIGE,2022-03-18,483.20001220703125,580.2000122070312,460.20001220703125
SRF,2022-03-18,2588.199951171875,3078.5,2477.0
SUMICHEM,2022-03-18,406.70001220703125,458.4000244140625,396.0
VOLTAS,2022-03-18,1296.4000244140625,1521.4000244140625,1261.5
ADANIENT,2022-03-18,1819.6500244140625,2103.949951171875,1756.050048828125
ADANIPORTS,2022-03-18,740.0999755859375,820.3499755859375,725.8499755859375
BAJAJ-AUTO,2022-03-18,3650.449951171875,4190.300048828125,3561.249755859375
BHARTIARTL,2022-03-18,722.9000244140625,811.8500366210938,709.9500122070312
DIVISLAB,2022-03-18,4504.35009765625,5050.199951171875,4415.80029296875
ITC,2022-03-18,244.89999389648438,277.84999084472656,242.1999969482422
MARICO,2022-03-18,524.0999755859375,582.1999816894531,507.5999755859375
NMDC,2022-03-18,151.3000030517578,161.45001220703125,148.84999084472656
SUNPHARMA,2022-03-18,911.5999755859375,1017.5,888.7999877929688
TITAN,2022-03-18,2703.0,3099.0498046875,2581.4501953125
GOLDSTAR,2022-03-18,25.25,29.0,25.25
MITCON,2022-03-18,107.5999984741211,141.1999969482422,100.25
ARVINDFASN,2022-03-18,268.5,295.8999938964844,262.0500183105469
BDL,2022-03-18,599.5,772.8500061035156,547.5499877929688
CANFINHOME,2022-03-18,609.75,711.5499877929688,589.8499755859375
CENTURYPLY,2022-03-18,674.6500244140625,811.9500122070312,634.2000122070312
COSMOFILMS,2022-03-18,1720.9000244140625,2001.800048828125,1647.0
GREENPANEL,2022-03-18,562.5,705.5,530.9500122070312
FLUOROCHEM,2022-03-18,3066.39990234375,3708.64990234375,2945.349853515625
GNFC,2022-03-18,759.2999877929688,983.8999633789062,694.75
GSFC,2022-03-18,146.8000030517578,175.3000030517578,138.65000915527344
HLEGLAS,2022-03-18,5792.89990234375,6442.69970703125,5664.39990234375
IGPL,2022-03-18,714.5999755859375,817.7999877929688,695.199951171875
IDFC,2022-03-18,60.650001525878906,69.75000381469727,58.29999923706055
IRB,2022-03-18,228.9499969482422,261.54998779296875,219.6999969482422
INDIACEM,2022-03-18,214.5,250.4499969482422,210.1999969482422
INTELLECT,2022-03-18,767.0499877929688,902.3999633789062,745.5
JINDWORLD,2022-03-18,308.3500061035156,353.5,296.3500061035156
KPITTECH,2022-03-18,584.75,657.2000122070312,565.7999877929688
KIRIINDUS,2022-03-18,522.3499755859375,627.25,495.74993896484375
KIRLFER,2022-03-18,222.3000030517578,268.0500030517578,212.10000610351562
LXCHEM,2022-03-18,424.1000061035156,464.1000061035156,412.8500061035156
MAHLIFE,2022-03-18,318.25,365.1000061035156,305.3999938964844
MASTEK,2022-03-18,3062.449951171875,3601.449951171875,2892.449951171875
NIITLTD,2022-03-18,473.25,556.25,450.45001220703125
POLYPLEX,2022-03-18,2155.800048828125,2597.4000244140625,2062.300048828125
POONAWALLA,2022-03-18,249.60000610351562,288.3999938964844,237.30001831054688
RVNL,2022-03-18,34.54999923706055,40.099998474121094,33.099998474121094
RCF,2022-03-18,79.75,91.04999542236328,77.0
SESHAPAPER,2022-03-18,184.60000610351562,240.3000030517578,169.3000030517578
SHOPERSTOP,2022-03-18,404.04998779296875,488.54998779296875,386.5999755859375
SYMPHONY,2022-03-18,1111.0999755859375,1325.949951171875,1054.6500244140625
TV18BRDCST,2022-03-18,68.30000305175781,81.3499984741211,64.70000457763672
TATAINVEST,2022-03-18,1381.75,1510.8499755859375,1360.8499755859375
THOMASCOOK,2022-03-18,67.75,81.75,63.900001525878906
UFLEX,2022-03-18,563.0,652.0,546.0
USHAMART,2022-03-18,112.19999694824219,143.6999969482422,104.69999694824219
WONDERLA,2022-03-18,228.75,251.64999389648438,221.64999389648438
TRF,2022-03-18,155.3000030517578,201.60000610351562,143.5500030517578
IOC,2022-03-19,121.3499984741211,133.0500030517578,118.54999542236328
NTPC,2022-03-19,132.89999389648438,140.29999542236328,130.49998474121094
RELIANCE,2022-03-19,2481.699951171875,2799.099853515625,2399.400146484375
BATAINDIA,2022-03-19,1941.4000244140625,2259.4000244140625,1888.3499755859375
COLPAL,2022-03-19,1533.75,1686.75,1512.75
CUMMINSIND,2022-03-19,1023.2999877929688,1156.3499145507812,993.2500610351562
SIEMENS,2022-03-19,2380.949951171875,2637.050048828125,2304.0498046875
MCDOWELL-N,2022-03-19,919.5499877929688,1076.3499755859375,883.2999877929688
ABFRL,2022-03-19,285.25,322.95001220703125,276.1999816894531
ATUL,2022-03-19,9738.900390625,11572.150390625,9289.400390625
HAL,2022-03-19,1445.800048828125,1635.25,1386.800048828125
INDIANB,2022-03-19,156.5500030517578,182.0500030517578,152.5500030517578
OBEROIRLTY,2022-03-19,912.9000244140625,1066.800048828125,883.7999877929688
PAGEIND,2022-03-19,42674.1015625,46760.30078125,41624.75390625
PRESTIGE,2022-03-19,483.20001220703125,580.2000122070312,460.20001220703125
SRF,2022-03-19,2588.199951171875,3078.5,2477.0
SUMICHEM,2022-03-19,406.70001220703125,458.4000244140625,396.0
VOLTAS,2022-03-19,1296.4000244140625,1521.4000244140625,1261.5
ADANIENT,2022-03-19,1819.6500244140625,2103.949951171875,1756.050048828125
ADANIPORTS,2022-03-19,740.0999755859375,820.3499755859375,725.8499755859375
BAJAJ-AUTO,2022-03-19,3650.449951171875,4190.300048828125,3561.249755859375
BHARTIARTL,2022-03-19,722.9000244140625,811.8500366210938,709.9500122070312
DIVISLAB,2022-03-19,4504.35009765625,5050.199951171875,4415.80029296875
ITC,2022-03-19,244.89999389648438,277.84999084472656,242.1999969482422
MARICO,2022-03-19,524.0999755859375,582.1999816894531,507.5999755859375
NMDC,2022-03-19,151.3000030517578,161.45001220703125,148.84999084472656
SUNPHARMA,2022-03-19,911.5999755859375,1017.5,888.7999877929688
TITAN,2022-03-19,2703.0,3099.0498046875,2581.4501953125
GOLDSTAR,2022-03-19,25.25,29.0,25.25
MITCON,2022-03-19,107.5999984741211,141.1999969482422,100.25
ARVINDFASN,2022-03-19,268.5,295.8999938964844,262.0500183105469
BDL,2022-03-19,599.5,772.8500061035156,547.5499877929688
CANFINHOME,2022-03-19,609.75,711.5499877929688,589.8499755859375
CENTURYPLY,2022-03-19,674.6500244140625,811.9500122070312,634.2000122070312
COSMOFILMS,2022-03-19,1720.9000244140625,2001.800048828125,1647.0
GREENPANEL,2022-03-19,562.5,705.5,530.9500122070312
FLUOROCHEM,2022-03-19,3066.39990234375,3708.64990234375,2945.349853515625
GNFC,2022-03-19,759.2999877929688,983.8999633789062,694.75
GSFC,2022-03-19,146.8000030517578,175.3000030517578,138.65000915527344
HLEGLAS,2022-03-19,5792.89990234375,6442.69970703125,5664.39990234375
IGPL,2022-03-19,714.5999755859375,817.7999877929688,695.199951171875
IDFC,2022-03-19,60.650001525878906,69.75000381469727,58.29999923706055
IRB,2022-03-19,228.9499969482422,261.54998779296875,219.6999969482422
INDIACEM,2022-03-19,214.5,250.4499969482422,210.1999969482422
INTELLECT,2022-03-19,767.0499877929688,902.3999633789062,745.5
JINDWORLD,2022-03-19,308.3500061035156,353.5,296.3500061035156
KPITTECH,2022-03-19,584.75,657.2000122070312,565.7999877929688
KIRIINDUS,2022-03-19,522.3499755859375,627.25,495.74993896484375
KIRLFER,2022-03-19,222.3000030517578,268.0500030517578,212.10000610351562
LXCHEM,2022-03-19,424.1000061035156,464.1000061035156,412.8500061035156
MAHLIFE,2022-03-19,318.25,365.1000061035156,305.3999938964844
MASTEK,2022-03-19,3062.449951171875,3601.449951171875,2892.449951171875
NIITLTD,2022-03-19,473.25,556.25,450.45001220703125
POLYPLEX,2022-03-19,2155.800048828125,2597.4000244140625,2062.300048828125
POONAWALLA,2022-03-19,249.60000610351562,288.3999938964844,237.30001831054688
RVNL,2022-03-19,34.54999923706055,40.099998474121094,33.099998474121094
RCF,2022-03-19,79.75,91.04999542236328,77.0
SESHAPAPER,2022-03-19,184.60000610351562,240.3000030517578,169.3000030517578
SHOPERSTOP,2022-03-19,404.04998779296875,488.54998779296875,386.5999755859375
SYMPHONY,2022-03-19,1111.0999755859375,1325.949951171875,1054.6500244140625
TV18BRDCST,2022-03-19,68.30000305175781,81.3499984741211,64.70000457763672
TATAINVEST,2022-03-19,1381.75,1510.8499755859375,1360.8499755859375
THOMASCOOK,2022-03-19,67.75,81.75,63.900001525878906
UFLEX,2022-03-19,563.0,652.0,546.0
USHAMART,2022-03-19,112.19999694824219,143.6999969482422,104.69999694824219
WONDERLA,2022-03-19,228.75,251.64999389648438,221.64999389648438
TRF,2022-03-19,155.3000030517578,201.60000610351562,143.5500030517578
IOC,2022-03-20,121.3499984741211,133.0500030517578,118.54999542236328
NTPC,2022-03-20,132.89999389648438,140.29999542236328,130.49998474121094
RELIANCE,2022-03-20,2481.699951171875,2799.099853515625,2399.400146484375
BATAINDIA,2022-03-20,1941.4000244140625,2259.4000244140625,1888.3499755859375
COLPAL,2022-03-20,1533.75,1686.75,1512.75
CUMMINSIND,2022-03-20,1023.2999877929688,1156.3499145507812,993.2500610351562
SIEMENS,2022-03-20,2380.949951171875,2637.050048828125,2304.0498046875
MCDOWELL-N,2022-03-20,919.5499877929688,1076.3499755859375,883.2999877929688
ABFRL,2022-03-20,285.25,322.95001220703125,276.1999816894531
ATUL,2022-03-20,9738.900390625,11572.150390625,9289.400390625
HAL,2022-03-20,1445.800048828125,1635.25,1386.800048828125
INDIANB,2022-03-20,156.5500030517578,182.0500030517578,152.5500030517578
OBEROIRLTY,2022-03-20,912.9000244140625,1066.800048828125,883.7999877929688
PAGEIND,2022-03-20,42674.1015625,46760.30078125,41624.75390625
PRESTIGE,2022-03-20,483.20001220703125,580.2000122070312,460.20001220703125
SRF,2022-03-20,2588.199951171875,3078.5,2477.0
SUMICHEM,2022-03-20,406.70001220703125,458.4000244140625,396.0
VOLTAS,2022-03-20,1296.4000244140625,1521.4000244140625,1261.5
ADANIENT,2022-03-20,1819.6500244140625,2103.949951171875,1756.050048828125
ADANIPORTS,2022-03-20,740.0999755859375,820.3499755859375,725.8499755859375
BAJAJ-AUTO,2022-03-20,3650.449951171875,4190.300048828125,3561.249755859375
BHARTIARTL,2022-03-20,722.9000244140625,811.8500366210938,709.9500122070312
DIVISLAB,2022-03-20,4504.35009765625,5050.199951171875,4415.80029296875
ITC,2022-03-20,244.89999389648438,277.84999084472656,242.1999969482422
MARICO,2022-03-20,524.0999755859375,582.1999816894531,507.5999755859375
NMDC,2022-03-20,151.3000030517578,161.45001220703125,148.84999084472656
SUNPHARMA,2022-03-20,911.5999755859375,1017.5,888.7999877929688
TITAN,2022-03-20,2703.0,3099.0498046875,2581.4501953125
GOLDSTAR,2022-03-20,25.25,29.0,25.25
MITCON,2022-03-20,107.5999984741211,141.1999969482422,100.25
ARVINDFASN,2022-03-20,268.5,295.8999938964844,262.0500183105469
BDL,2022-03-20,599.5,772.8500061035156,547.5499877929688
CANFINHOME,2022-03-20,609.75,711.5499877929688,589.8499755859375
CENTURYPLY,2022-03-20,674.6500244140625,811.9500122070312,634.2000122070312
COSMOFILMS,2022-03-20,1720.9000244140625,2001.800048828125,1647.0
GREENPANEL,2022-03-20,562.5,705.5,530.9500122070312
FLUOROCHEM,2022-03-20,3066.39990234375,3708.64990234375,2945.349853515625
GNFC,2022-03-20,759.2999877929688,983.8999633789062,694.75
GSFC,2022-03-20,146.8000030517578,175.3000030517578,138.65000915527344
HLEGLAS,2022-03-20,5792.89990234375,6442.69970703125,5664.39990234375
IGPL,2022-03-20,714.5999755859375,817.7999877929688,695.199951171875
IDFC,2022-03-20,60.650001525878906,69.75000381469727,58.29999923706055
IRB,2022-03-20,228.9499969482422,261.54998779296875,219.6999969482422
